Moneda,Fecha,Cambio
COP,27/04/2022,3966.8159
COP,28/04/2022,3955.7296
COP,29/04/2022,3992.8151
COP,30/04/2022,3992.8151
COP,01/05/2022,3993.3635
COP,02/05/2022,3963.3676
COP,03/05/2022,4001.5444
COP,04/05/2022,3998.7706
COP,05/05/2022,4087.5014
COP,06/05/2022,4104.202
COP,07/05/2022,4049.3706
COP,08/05/2022,4108.4197
COP,09/05/2022,4053.0745
COP,10/05/2022,4098.7843
COP,11/05/2022,4090.1849
COP,12/05/2022,4107.1562
COP,13/05/2022,4109.0876
COP,14/05/2022,4100.1834
COP,15/05/2022,4103.672
COP,16/05/2022,4110.4165
COP,17/05/2022,4042.155
COP,18/05/2022,4047.9972
COP,19/05/2022,4051.0226
COP,20/05/2022,4063.7723
COP,21/05/2022,4063.7723
COP,22/05/2022,4059.0104
COP,23/05/2022,3968.8056
COP,24/05/2022,3972.168
COP,25/05/2022,3967.5472
COP,26/05/2022,3934.4409
COP,27/05/2022,3922.6071
COP,28/05/2022,3922.5314
COP,29/05/2022,3910.9627
COP,30/05/2022,3933.5791
COP,31/05/2022,3784.9416
COP,01/06/2022,3792.7684
COP,02/06/2022,3782.9516
COP,03/06/2022,3772.2566
COP,04/06/2022,3781.5057
COP,05/06/2022,3779.4572
COP,06/06/2022,3787.2354
COP,07/06/2022,3781.0384
COP,08/06/2022,3787.3303
COP,09/06/2022,3841.9353
COP,10/06/2022,3933.6434
COP,11/06/2022,3879.6972
COP,12/06/2022,3882.8228
COP,13/06/2022,3965.4188
COP,14/06/2022,3976.5758
COP,15/06/2022,3982.4556
COP,16/06/2022,3846.376
COP,17/06/2022,3902.1581
COP,18/06/2022,3905.7383
COP,19/06/2022,3909.766
COP,20/06/2022,3910.5352
COP,21/06/2022,3910.6924
COP,22/06/2022,4005.3757
COP,23/06/2022,4013.091
COP,24/06/2022,4095.3034
COP,25/06/2022,4095.3034
COP,26/06/2022,4092.0404
COP,27/06/2022,4142.0537
COP,28/06/2022,4153.5688
COP,29/06/2022,4125.628
COP,30/06/2022,4087.3751
COP,01/07/2022,4161.3246
COP,02/07/2022,4161.3246
COP,03/07/2022,4157.1638
COP,04/07/2022,4216.0107
COP,05/07/2022,4216.7554
COP,06/07/2022,4283.6354
COP,07/07/2022,4363.4373
COP,08/07/2022,4374.5146
COP,09/07/2022,4375.1437
COP,10/07/2022,4376.528
COP,11/07/2022,4452.3913
COP,12/07/2022,4575.3215
COP,13/07/2022,4630.236
COP,14/07/2022,4488.8477
COP,15/07/2022,4402.7355
COP,16/07/2022,4484.9509
COP,17/07/2022,4479.5541
COP,18/07/2022,4364.5259
COP,19/07/2022,4316.3974
COP,20/07/2022,4328.8972
COP,21/07/2022,4340.5173
COP,22/07/2022,4452.3319
COP,23/07/2022,4408.2108
COP,24/07/2022,4409.5022
COP,25/07/2022,4470.2067
COP,26/07/2022,4477.7217
COP,27/07/2022,4426.2342
COP,28/07/2022,4399.472
COP,29/07/2022,4288.4712
COP,30/07/2022,4377.8722
COP,31/07/2022,4382.2326
COP,01/08/2022,4283.6645
COP,02/08/2022,4302.496
COP,03/08/2022,4334.6983
COP,04/08/2022,4297.8348
COP,05/08/2022,4317.3144
COP,06/08/2022,4317.3578
COP,07/08/2022,4321.0956
COP,08/08/2022,4343.9877
COP,09/08/2022,4321.0813
COP,10/08/2022,4325.3959
COP,11/08/2022,4279.5784
COP,12/08/2022,4242.5202
COP,13/08/2022,4242.5202
COP,14/08/2022,4243.8776
COP,15/08/2022,4178.0375
COP,16/08/2022,4148.1521
COP,17/08/2022,4245.9261
COP,18/08/2022,4381.6736
COP,19/08/2022,4387.2003
COP,20/08/2022,4396.6587
COP,21/08/2022,4397.506
COP,22/08/2022,4405.8778
COP,23/08/2022,4378.0468
COP,24/08/2022,4337.5624
COP,25/08/2022,4413.3561
COP,26/08/2022,4398.0678
COP,27/08/2022,4417.3528
COP,28/08/2022,4424.6601
COP,29/08/2022,4393.84
COP,30/08/2022,4372.1604
COP,31/08/2022,4390.3249
COP,01/09/2022,4463.0024
COP,02/09/2022,4490.0481
COP,03/09/2022,4507.6116
COP,04/09/2022,4520.3643
COP,05/09/2022,4483.7641
COP,06/09/2022,4479.4077
COP,07/09/2022,4431.9189
COP,08/09/2022,4405.157
COP,09/09/2022,4354.4997
COP,10/09/2022,4353.1014
COP,11/09/2022,4400.7914
COP,12/09/2022,4359.2331
COP,13/09/2022,4451.4608
COP,14/09/2022,4422.7502
COP,15/09/2022,4387.0212
COP,16/09/2022,4435.3926
COP,17/09/2022,4405.5543
COP,18/09/2022,4426.648
COP,19/09/2022,4419.7701
COP,20/09/2022,4423.9085
COP,21/09/2022,4463.1517
COP,22/09/2022,4427.0857
COP,23/09/2022,4392.8391
COP,24/09/2022,4392.8931
COP,25/09/2022,4389.6814
COP,26/09/2022,4451.7854
COP,27/09/2022,4560.9506
COP,28/09/2022,4485.5902
COP,29/09/2022,4443.2283
COP,30/09/2022,4619.3117
COP,01/10/2022,4510.1606
COP,02/10/2022,4514.1165
COP,03/10/2022,4587.291
COP,04/10/2022,4488.2182
COP,05/10/2022,4511.6714
COP,06/10/2022,4623.6838
COP,07/10/2022,4640.0948
COP,08/10/2022,4640.1605
COP,09/10/2022,4645.379
COP,10/10/2022,4612.1002
COP,11/10/2022,4608.2855
COP,12/10/2022,4612.8341
COP,13/10/2022,4582.6308
COP,14/10/2022,4580.5845
COP,15/10/2022,4580.5845
COP,16/10/2022,4572.9078
COP,17/10/2022,4655.9317
COP,18/10/2022,4711.7929
COP,19/10/2022,4768.8541
COP,20/10/2022,4851.535
COP,21/10/2022,4849.2283
COP,22/10/2022,4849.2066
COP,23/10/2022,4852.965
COP,24/10/2022,4884.0714
COP,25/10/2022,4941.1855
COP,26/10/2022,4947.8123
COP,27/10/2022,4915.6228
COP,28/10/2022,4834.8019
COP,29/10/2022,4791.4939
COP,30/10/2022,4795.3618
COP,31/10/2022,4860.1052
COP,01/11/2022,4965.2398
COP,02/11/2022,5050.0458
COP,03/11/2022,4996.605
COP,04/11/2022,5087.8843
COP,05/11/2022,4974.4244
COP,06/11/2022,5000.1475
COP,07/11/2022,5072.1316
COP,08/11/2022,5072.2745
COP,09/11/2022,4991.2294
COP,10/11/2022,4775.9794
COP,11/11/2022,4812.0436
COP,12/11/2022,4765.1083
COP,13/11/2022,4786.0503
COP,14/11/2022,4788.6078
COP,15/11/2022,4829.2438
COP,16/11/2022,4856.8941
COP,17/11/2022,4934.145
COP,18/11/2022,5009.3575
COP,19/11/2022,5009.1458
COP,20/11/2022,5018.1509
COP,21/11/2022,4984.6825
COP,22/11/2022,4929.2985
COP,23/11/2022,4861.8634
COP,24/11/2022,4884.23
COP,25/11/2022,4897.9897
COP,26/11/2022,4897.9884
COP,27/11/2022,4919.3905
COP,28/11/2022,4927.6914
COP,29/11/2022,4863.7223
COP,30/11/2022,4781.3759
COP,01/12/2022,4789.5444
COP,02/12/2022,4766.556
COP,03/12/2022,4768.0707
COP,04/12/2022,4763.9136
COP,05/12/2022,4804.8181
COP,06/12/2022,4860.7148
COP,07/12/2022,4822.0898
COP,08/12/2022,4801.9475
COP,09/12/2022,4809.2534
COP,10/12/2022,4825.6698
COP,11/12/2022,4838.1144
COP,12/12/2022,4821.3025
COP,13/12/2022,4808.8771
COP,14/12/2022,4753.5937
COP,15/12/2022,4773.9048
COP,16/12/2022,4810.1172
COP,17/12/2022,4810.132
COP,18/12/2022,4817.7128
COP,19/12/2022,4788.1416
COP,20/12/2022,4783.3566
COP,21/12/2022,4766.2897
COP,22/12/2022,4774.315
COP,23/12/2022,4734.191
COP,24/12/2022,4734.191
COP,25/12/2022,4758.5201
COP,26/12/2022,4747.2539
COP,27/12/2022,4736.0477
COP,28/12/2022,4771.4365
COP,29/12/2022,4765.0192
COP,30/12/2022,4828.1023
COP,31/12/2022,4828.1023
COP,01/01/2021,3461.5623
COP,02/01/2021,3461.4771
COP,03/01/2021,3428.43
COP,04/01/2021,3432.6943
COP,05/01/2021,3444.1702
COP,06/01/2021,3443.7666
COP,07/01/2021,3411.4148
COP,08/01/2021,3497.341
COP,09/01/2021,3497.4663
COP,10/01/2021,3509.0656
COP,11/01/2021,3471.258
COP,12/01/2021,3484.2248
COP,13/01/2021,3476.8488
COP,14/01/2021,3477.3919
COP,15/01/2021,3459.0378
COP,16/01/2021,3458.8753
COP,17/01/2021,3462.9148
COP,18/01/2021,3458.7934
COP,19/01/2021,3469.0854
COP,20/01/2021,3491.0187
COP,21/01/2021,3460.2023
COP,22/01/2021,3482.5185
COP,23/01/2021,3482.5185
COP,24/01/2021,3484.9624
COP,25/01/2021,3531.8409
COP,26/01/2021,3579.935
COP,27/01/2021,3617.9603
COP,28/01/2021,3600.8945
COP,29/01/2021,3569.0771
COP,30/01/2021,3556.9818
COP,31/01/2021,3560.9183
COP,01/02/2021,3573.4747
COP,02/02/2021,3570.4126
COP,03/02/2021,3522.1722
COP,04/02/2021,3542.4657
COP,05/02/2021,3537.8688
COP,06/02/2021,3537.8688
COP,07/02/2021,3538.5192
COP,08/02/2021,3548.2642
COP,09/02/2021,3567.7702
COP,10/02/2021,3578.6117
COP,11/02/2021,3558.7322
COP,12/02/2021,3496.4254
COP,13/02/2021,3522.4157
COP,14/02/2021,3522.5122
COP,15/02/2021,3497.0223
COP,16/02/2021,3517.3996
COP,17/02/2021,3525.3561
COP,18/02/2021,3522.0599
COP,19/02/2021,3553.2528
COP,20/02/2021,3553.2781
COP,21/02/2021,3549.8612
COP,22/02/2021,3562.7959
COP,23/02/2021,3593.7339
COP,24/02/2021,3592.2971
COP,25/02/2021,3586.7257
COP,26/02/2021,3620.7289
COP,27/02/2021,3620.7758
COP,28/02/2021,3616.8018
COP,01/03/2021,3646.3742
COP,02/03/2021,3602.7183
COP,03/03/2021,3660.5701
COP,04/03/2021,3702.5044
COP,05/03/2021,3649.8009
COP,06/03/2021,3649.8009
COP,07/03/2021,3647.5374
COP,08/03/2021,3640.58
COP,09/03/2021,3606.4248
COP,10/03/2021,3582.4705
COP,11/03/2021,3547.837
COP,12/03/2021,3575.999
COP,13/03/2021,3545.1157
COP,14/03/2021,3546.2608
COP,15/03/2021,3574.699
COP,16/03/2021,3571.874
COP,17/03/2021,3533.4036
COP,18/03/2021,3577.8853
COP,19/03/2021,3534.4814
COP,20/03/2021,3534.5006
COP,21/03/2021,3554.1191
COP,22/03/2021,3559.1045
COP,23/03/2021,3571.6293
COP,24/03/2021,3625.0202
COP,25/03/2021,3657.7785
COP,26/03/2021,3652.2686
COP,27/03/2021,3652.3882
COP,28/03/2021,3663.0126
COP,29/03/2021,3690.38
COP,30/03/2021,3723.9631
COP,31/03/2021,3731.9159
COP,01/04/2021,3647.6035
COP,02/04/2021,3661.699
COP,03/04/2021,3654.8617
COP,04/04/2021,3653.7526
COP,05/04/2021,3637.5011
COP,06/04/2021,3655.0986
COP,07/04/2021,3643.0846
COP,08/04/2021,3638.0376
COP,09/04/2021,3623.7409
COP,10/04/2021,3659.6328
COP,11/04/2021,3625.0236
COP,12/04/2021,3658.2727
COP,13/04/2021,3645.9241
COP,14/04/2021,3660.5882
COP,15/04/2021,3655.0181
COP,16/04/2021,3614.1033
COP,17/04/2021,3614.1494
COP,18/04/2021,3616.8404
COP,19/04/2021,3603.5385
COP,20/04/2021,3631.494
COP,21/04/2021,3634.2625
COP,22/04/2021,3623.6688
COP,23/04/2021,3623.3224
COP,24/04/2021,3623.3099
COP,25/04/2021,3625.1787
COP,26/04/2021,3631.1957
COP,27/04/2021,3629.1779
COP,28/04/2021,3699.1676
COP,29/04/2021,3696.1393
COP,30/04/2021,3733.554
COP,01/05/2021,3733.6423
COP,02/05/2021,3731.1313
COP,03/05/2021,3752.4786
COP,04/05/2021,3803.9251
COP,05/05/2021,3851.0119
COP,06/05/2021,3844.3278
COP,07/05/2021,3775.2426
COP,08/05/2021,3775.3059
COP,09/05/2021,3774.1069
COP,10/05/2021,3757.9694
COP,11/05/2021,3710.7804
COP,12/05/2021,3727.5909
COP,13/05/2021,3747.6924
COP,14/05/2021,3711.3313
COP,15/05/2021,3711.3313
COP,16/05/2021,3711.1633
COP,17/05/2021,3689.5399
COP,18/05/2021,3681.1106
COP,19/05/2021,3670.2657
COP,20/05/2021,3675.3841
COP,21/05/2021,3730.534
COP,22/05/2021,3730.534
COP,23/05/2021,3730.9601
COP,24/05/2021,3746.0675
COP,25/05/2021,3733.2331
COP,26/05/2021,3753.3228
COP,27/05/2021,3747.8207
COP,28/05/2021,3717.2918
COP,29/05/2021,3717.2918
COP,30/05/2021,3716.7182
COP,31/05/2021,3695.7408
COP,01/06/2021,3709.5479
COP,02/06/2021,3654.3037
COP,03/06/2021,3669.8856
COP,04/06/2021,3643.5713
COP,05/06/2021,3643.5713
COP,06/06/2021,3644.5081
COP,07/06/2021,3596.4362
COP,08/06/2021,3608.5377
COP,09/06/2021,3599.3929
COP,10/06/2021,3587.8506
COP,11/06/2021,3654.5023
COP,12/06/2021,3618.7402
COP,13/06/2021,3618.3797
COP,14/06/2021,3654.7472
COP,15/06/2021,3651.441
COP,16/06/2021,3735.2556
COP,17/06/2021,3679.6658
COP,18/06/2021,3745.2864
COP,19/06/2021,3745.0275
COP,20/06/2021,3742.5803
COP,21/06/2021,3763.0037
COP,22/06/2021,3745.1971
COP,23/06/2021,3784.9463
COP,24/06/2021,3788.3971
COP,25/06/2021,3769.3557
COP,26/06/2021,3769.3557
COP,27/06/2021,3768.4109
COP,28/06/2021,3748.7541
COP,29/06/2021,3704.4597
COP,30/06/2021,3778.4442
COP,01/07/2021,3756.6136
COP,02/07/2021,3742.0016
COP,03/07/2021,3765.8147
COP,04/07/2021,3767.0421
COP,05/07/2021,3745.9205
COP,06/07/2021,3747.9957
COP,07/07/2021,3786.7433
COP,08/07/2021,3830.7353
COP,09/07/2021,3834.6532
COP,10/07/2021,3834.4167
COP,11/07/2021,3834.045
COP,12/07/2021,3824.7917
COP,13/07/2021,3844.1648
COP,14/07/2021,3809.7164
COP,15/07/2021,3795.5843
COP,16/07/2021,3817.6011
COP,17/07/2021,3815.0349
COP,18/07/2021,3814.562
COP,19/07/2021,3811.9129
COP,20/07/2021,3835.3592
COP,21/07/2021,3827.9894
COP,22/07/2021,3860.6551
COP,23/07/2021,3889.002
COP,24/07/2021,3867.4869
COP,25/07/2021,3866.883
COP,26/07/2021,3885.0724
COP,27/07/2021,3904.0965
COP,28/07/2021,3918.3216
COP,29/07/2021,3868.9283
COP,30/07/2021,3858.6323
COP,31/07/2021,3858.6323
COP,01/08/2021,3858.8183
COP,02/08/2021,3883.8855
COP,03/08/2021,3898.2121
COP,04/08/2021,3915.4788
COP,05/08/2021,3907.8879
COP,06/08/2021,3967.0985
COP,07/08/2021,3932.1131
COP,08/08/2021,3935.2167
COP,09/08/2021,3972.5212
COP,10/08/2021,3998.9597
COP,11/08/2021,3958.6807
COP,12/08/2021,3942.6745
COP,13/08/2021,3842.1975
COP,14/08/2021,3843.5149
COP,15/08/2021,3844.6108
COP,16/08/2021,3843.1495
COP,17/08/2021,3861.9967
COP,18/08/2021,3880.4147
COP,19/08/2021,3855.5008
COP,20/08/2021,3864.8627
COP,21/08/2021,3865.1481
COP,22/08/2021,3865.65
COP,23/08/2021,3864.6399
COP,24/08/2021,3875.0076
COP,25/08/2021,3859.7907
COP,26/08/2021,3871.6622
COP,27/08/2021,3829.011
COP,28/08/2021,3855.7412
COP,29/08/2021,3854.8228
COP,30/08/2021,3828.1196
COP,31/08/2021,3824.4885
COP,01/09/2021,3762.985
COP,02/09/2021,3753.3929
COP,03/09/2021,3800.1151
COP,04/09/2021,3790.6409
COP,05/09/2021,3791.6843
COP,06/09/2021,3796.7562
COP,07/09/2021,3809.4263
COP,08/09/2021,3799.5148
COP,09/09/2021,3820.1785
COP,10/09/2021,3848.9127
COP,11/09/2021,3848.91
COP,12/09/2021,3850.3579
COP,13/09/2021,3823.8536
COP,14/09/2021,3830.7541
COP,15/09/2021,3832.5715
COP,16/09/2021,3815.2424
COP,17/09/2021,3827.637
COP,18/09/2021,3827.1369
COP,19/09/2021,3834.9336
COP,20/09/2021,3822.199
COP,21/09/2021,3845.9608
COP,22/09/2021,3850.1199
COP,23/09/2021,3824.683
COP,24/09/2021,3836.8147
COP,25/09/2021,3838.7303
COP,26/09/2021,3838.2852
COP,27/09/2021,3838.7338
COP,28/09/2021,3842.3913
COP,29/09/2021,3853.981
COP,30/09/2021,3808.7772
COP,01/10/2021,3789.999
COP,02/10/2021,3803.4919
COP,03/10/2021,3799.331
COP,04/10/2021,3790.7989
COP,05/10/2021,3788.7521
COP,06/10/2021,3777.1477
COP,07/10/2021,3789.9751
COP,08/10/2021,3767.0381
COP,09/10/2021,3772.6223
COP,10/10/2021,3772.5468
COP,11/10/2021,3773.4279
COP,12/10/2021,3760.1436
COP,13/10/2021,3710.2657
COP,14/10/2021,3744.4923
COP,15/10/2021,3763.1115
COP,16/10/2021,3772.3711
COP,17/10/2021,3773.286
COP,18/10/2021,3757.2932
COP,19/10/2021,3776.2207
COP,20/10/2021,3761.6128
COP,21/10/2021,3772.6622
COP,22/10/2021,3772.9991
COP,23/10/2021,3778.2965
COP,24/10/2021,3778.6237
COP,25/10/2021,3772.8545
COP,26/10/2021,3776.1445
COP,27/10/2021,3768.8475
COP,28/10/2021,3734.4073
COP,29/10/2021,3809.5797
COP,30/10/2021,3809.5797
COP,31/10/2021,3810.1149
COP,01/11/2021,3751.6855
COP,02/11/2021,3772.7203
COP,03/11/2021,3789.8588
COP,04/11/2021,3832.2149
COP,05/11/2021,3868.5039
COP,06/11/2021,3868.5039
COP,07/11/2021,3864.1247
COP,08/11/2021,3868.7031
COP,09/11/2021,3871.7504
COP,10/11/2021,3888.5122
COP,11/11/2021,3885.1749
COP,12/11/2021,3880.5898
COP,13/11/2021,3880.6725
COP,14/11/2021,3881.6119
COP,15/11/2021,3912.3636
COP,16/11/2021,3902.2512
COP,17/11/2021,3898.6068
COP,18/11/2021,3910.0304
COP,19/11/2021,3913.9436
COP,20/11/2021,3913.9996
COP,21/11/2021,3940.2628
COP,22/11/2021,3926.5994
COP,23/11/2021,3925.6488
COP,24/11/2021,3955.3391
COP,25/11/2021,3980.1772
COP,26/11/2021,4007.1487
COP,27/11/2021,4006.8948
COP,28/11/2021,3975.9919
COP,29/11/2021,4006.6448
COP,30/11/2021,4041.2774
COP,01/12/2021,3995.7926
COP,02/12/2021,3979.2303
COP,03/12/2021,3934.6455
COP,04/12/2021,3934.7042
COP,05/12/2021,3938.3459
COP,06/12/2021,3969.4587
COP,07/12/2021,3926.9144
COP,08/12/2021,3887.7716
COP,09/12/2021,3902.0391
COP,10/12/2021,3897.6674
COP,11/12/2021,3886.6707
COP,12/12/2021,3887.1041
COP,13/12/2021,3897.0848
COP,14/12/2021,3911.7635
COP,15/12/2021,3999.2075
COP,16/12/2021,3987.5739
COP,17/12/2021,3974.3218
COP,18/12/2021,4046.6465
COP,19/12/2021,4045.6302
COP,20/12/2021,3970.9678
COP,21/12/2021,4005.6664
COP,22/12/2021,3993.721
COP,23/12/2021,3999.9038
COP,24/12/2021,4001.8466
COP,25/12/2021,4001.9934
COP,26/12/2021,4001.566
COP,27/12/2021,3985.4728
COP,28/12/2021,4007.3552
COP,29/12/2021,3989.5314
COP,30/12/2021,4040.2109
COP,31/12/2021,4065.1818
COP,01/01/2020,3287.6933
COP,02/01/2020,3291.1644
COP,03/01/2020,3245.8247
COP,04/01/2020,3245.8247
COP,05/01/2020,3244.2051
COP,06/01/2020,3256.3908
COP,07/01/2020,3255.5542
COP,08/01/2020,3280.1971
COP,09/01/2020,3241.0151
COP,10/01/2020,3248.9588
COP,11/01/2020,3248.8866
COP,12/01/2020,3249.8655
COP,13/01/2020,3267.6002
COP,14/01/2020,3271.6287
COP,15/01/2020,3287.6263
COP,16/01/2020,3306.4778
COP,17/01/2020,3332.9255
COP,18/01/2020,3332.9255
COP,19/01/2020,3332.4892
COP,20/01/2020,3329.5519
COP,21/01/2020,3340.1136
COP,22/01/2020,3351.3988
COP,23/01/2020,3342.4125
COP,24/01/2020,3365.109
COP,25/01/2020,3365.109
COP,26/01/2020,3363.5176
COP,27/01/2020,3366.8271
COP,28/01/2020,3397.5764
COP,29/01/2020,3382.1875
COP,30/01/2020,3385.5361
COP,31/01/2020,3419.9657
COP,01/02/2020,3419.9657
COP,02/02/2020,3398.8508
COP,03/02/2020,3420.1575
COP,04/02/2020,3398.4769
COP,05/02/2020,3368.5397
COP,06/02/2020,3368.2461
COP,07/02/2020,3382.1363
COP,08/02/2020,3382.1363
COP,09/02/2020,3381.1185
COP,10/02/2020,3428.1798
COP,11/02/2020,3452.1583
COP,12/02/2020,3433.4995
COP,13/02/2020,3392.928
COP,14/02/2020,3391.0253
COP,15/02/2020,3391.0253
COP,16/02/2020,3375.3415
COP,17/02/2020,3392.3985
COP,18/02/2020,3405.9975
COP,19/02/2020,3398.6947
COP,20/02/2020,3388.1684
COP,21/02/2020,3391.6045
COP,22/02/2020,3391.6045
COP,23/02/2020,3393.9874
COP,24/02/2020,3371.5545
COP,25/02/2020,3416.9711
COP,26/02/2020,3437.2948
COP,27/02/2020,3441.1989
COP,28/02/2020,3491.0857
COP,29/02/2020,3491.0973
COP,01/03/2020,3483.7436
COP,02/03/2020,3519.4362
COP,03/03/2020,3443.9505
COP,04/03/2020,3464.5068
COP,05/03/2020,3466.3234
COP,06/03/2020,3556.4138
COP,07/03/2020,3556.1527
COP,08/03/2020,3524.3184
COP,09/03/2020,3596.9343
COP,10/03/2020,3827.816
COP,11/03/2020,3787.6183
COP,12/03/2020,3910.5848
COP,13/03/2020,4024.9841
COP,14/03/2020,4025.0038
COP,15/03/2020,4016.7178
COP,16/03/2020,4041.5422
COP,17/03/2020,4078.1432
COP,18/03/2020,4006.211
COP,19/03/2020,4194.546
COP,20/03/2020,4074.2061
COP,21/03/2020,4068.9614
COP,22/03/2020,4102.4484
COP,23/03/2020,4090.4469
COP,24/03/2020,4197.4908
COP,25/03/2020,4075.567
COP,26/03/2020,4029.065
COP,27/03/2020,4024.9975
COP,28/03/2020,4025.002
COP,29/03/2020,3941.3447
COP,30/03/2020,4036.2395
COP,31/03/2020,4035.7265
COP,01/04/2020,4061.8232
COP,02/04/2020,4112.0848
COP,03/04/2020,4023.0011
COP,04/04/2020,4023.0011
COP,05/04/2020,4035.5801
COP,06/04/2020,4035.2828
COP,07/04/2020,3975.3201
COP,08/04/2020,3909.9935
COP,09/04/2020,3872.5614
COP,10/04/2020,3827.5018
COP,11/04/2020,3827.5021
COP,12/04/2020,3869.4761
COP,13/04/2020,3878.0877
COP,14/04/2020,3859.2254
COP,15/04/2020,3851.2926
COP,16/04/2020,3926.0658
COP,17/04/2020,3934.845
COP,18/04/2020,3963.4301
COP,19/04/2020,3967.6189
COP,20/04/2020,3935.8463
COP,21/04/2020,3968.3746
COP,22/04/2020,4066.6996
COP,23/04/2020,4029.8822
COP,24/04/2020,4041.5017
COP,25/04/2020,4007.0238
COP,26/04/2020,4009.6918
COP,27/04/2020,4051.9425
COP,28/04/2020,4081.4643
COP,29/04/2020,4027.6793
COP,30/04/2020,3896.2917
COP,01/05/2020,3956.2401
COP,02/05/2020,3844.0213
COP,03/05/2020,3893.9716
COP,04/05/2020,3968.9029
COP,05/05/2020,3984.1913
COP,06/05/2020,3936.4736
COP,07/05/2020,3944.7062
COP,08/05/2020,3877.0295
COP,09/05/2020,3877.0295
COP,10/05/2020,3925.9513
COP,11/05/2020,3896.5773
COP,12/05/2020,3890.7086
COP,13/05/2020,3901.327
COP,14/05/2020,3908.3622
COP,15/05/2020,3937.9158
COP,16/05/2020,3937.9158
COP,17/05/2020,3939.1
COP,18/05/2020,3876.4021
COP,19/05/2020,3867.9575
COP,20/05/2020,3826.5366
COP,21/05/2020,3827.4557
COP,22/05/2020,3775.0477
COP,23/05/2020,3770.2478
COP,24/05/2020,3768.6725
COP,25/05/2020,3777.061
COP,26/05/2020,3766.0724
COP,27/05/2020,3732.187
COP,28/05/2020,3712.4235
COP,29/05/2020,3727.1509
COP,30/05/2020,3727.1509
COP,31/05/2020,3706.9102
COP,01/06/2020,3721.9285
COP,02/06/2020,3719.1865
COP,03/06/2020,3625.6459
COP,04/06/2020,3564.5484
COP,05/06/2020,3568.861
COP,06/06/2020,3568.861
COP,07/06/2020,3596.6844
COP,08/06/2020,3564.5137
COP,09/06/2020,3591.0692
COP,10/06/2020,3652.4258
COP,11/06/2020,3700.115
COP,12/06/2020,3776.3499
COP,13/06/2020,3776.3499
COP,14/06/2020,3791.1523
COP,15/06/2020,3751.3391
COP,16/06/2020,3796.6755
COP,17/06/2020,3744.8148
COP,18/06/2020,3749.9207
COP,19/06/2020,3760.0973
COP,20/06/2020,3760.0973
COP,21/06/2020,3757.8798
COP,22/06/2020,3728.4149
COP,23/06/2020,3721.9822
COP,24/06/2020,3719.9789
COP,25/06/2020,3723.8296
COP,26/06/2020,3734.7208
COP,27/06/2020,3734.7208
COP,28/06/2020,3732.6847
COP,29/06/2020,3763.6007
COP,30/06/2020,3742.7868
COP,01/07/2020,3742.4116
COP,02/07/2020,3727.5862
COP,03/07/2020,3650.0332
COP,04/07/2020,3642.4558
COP,05/07/2020,3642.8907
COP,06/07/2020,3645.6699
COP,07/07/2020,3638.8773
COP,08/07/2020,3610.1327
COP,09/07/2020,3652.6406
COP,10/07/2020,3608.9121
COP,11/07/2020,3622.9644
COP,12/07/2020,3616.8914
COP,13/07/2020,3605.6237
COP,14/07/2020,3606.9508
COP,15/07/2020,3633.072
COP,16/07/2020,3627.3205
COP,17/07/2020,3639.1288
COP,18/07/2020,3639.1288
COP,19/07/2020,3636.4748
COP,20/07/2020,3653.3632
COP,21/07/2020,3614.6744
COP,22/07/2020,3622.8722
COP,23/07/2020,3634.2486
COP,24/07/2020,3691.0564
COP,25/07/2020,3645.6732
COP,26/07/2020,3647.4393
COP,27/07/2020,3682.6553
COP,28/07/2020,3681.5542
COP,29/07/2020,3712.6559
COP,30/07/2020,3673.7751
COP,31/07/2020,3733.4026
COP,01/08/2020,3742.6781
COP,02/08/2020,3738.3744
COP,03/08/2020,3721.3711
COP,04/08/2020,3757.6755
COP,05/08/2020,3774.0731
COP,06/08/2020,3763.766
COP,07/08/2020,3741.3585
COP,08/08/2020,3753.6578
COP,09/08/2020,3757.2918
COP,10/08/2020,3744.1004
COP,11/08/2020,3789.5727
COP,12/08/2020,3735.7257
COP,13/08/2020,3766.0969
COP,14/08/2020,3789.5152
COP,15/08/2020,3761.3562
COP,16/08/2020,3761.5518
COP,17/08/2020,3782.4371
COP,18/08/2020,3780.1825
COP,19/08/2020,3812.0833
COP,20/08/2020,3749.7252
COP,21/08/2020,3806.3726
COP,22/08/2020,3806.3726
COP,23/08/2020,3804.4829
COP,24/08/2020,3848.6082
COP,25/08/2020,3854.3926
COP,26/08/2020,3858.966
COP,27/08/2020,3834.3459
COP,28/08/2020,3812.759
COP,29/08/2020,3812.759
COP,30/08/2020,3812.0945
COP,31/08/2020,3739.4155
COP,01/09/2020,3761.4555
COP,02/09/2020,3681.0685
COP,03/09/2020,3647.2412
COP,04/09/2020,3715.0088
COP,05/09/2020,3693.8574
COP,06/09/2020,3692.6883
COP,07/09/2020,3715.9795
COP,08/09/2020,3726.2677
COP,09/09/2020,3722.52
COP,10/09/2020,3716.8703
COP,11/09/2020,3713.8117
COP,12/09/2020,3713.8117
COP,13/09/2020,3714.7287
COP,14/09/2020,3706.9807
COP,15/09/2020,3708.6035
COP,16/09/2020,3713.1832
COP,17/09/2020,3669.9296
COP,18/09/2020,3729.6421
COP,19/09/2020,3729.6421
COP,20/09/2020,3712.5999
COP,21/09/2020,3742.1889
